SSA,SSA-ids,USA,VP,asr,asr-conf,asr-dist,asr-time,attempt,avg-asr-conf,avg-asr-dist,avg-length,barge-in,count-SSA-ASKCONFIRM,count-SSA-ASKFORINFO,count-SSA-CONFIRM,count-SSA-DETAILS,count-SSA-INFO,count-SSA-NAV,count-SSA-SORRY,count-SSA-WELCOME,count-barge-in,count-words-sum,count-words-system,count-words-user,end,label,length,rating,rating-1,rating-backup,rating-avgLinear,rating-closest,rating-closestAfter,rating-complete,rating-latest,rating-latestInTurn,speakers,start,task,text-system,text-user,turn,words-sum,words-system,words-user,rating-closestAfterOrLatest,pc-1-1,pc-2-1,pc-2-2,pc-3-1,pc-3-2,pc-3-3,pc-4-1,pc-4-2,pc-4-3,pc-4-4,pc-5-1,pc-5-2,pc-5-3,pc-5-4,pc-5-5,pc-6-1,pc-6-2,pc-6-3,pc-6-4,pc-6-5,pc-6-6,pc-7-1,pc-7-2,pc-7-3,pc-7-4,pc-7-5,pc-7-6,pc-7-7,pc-8-1,pc-8-2,pc-8-3,pc-8-4,pc-8-5,pc-8-6,pc-8-7,pc-8-8,pc-9-1,pc-9-2,pc-9-3,pc-9-4,pc-9-5,pc-9-6,pc-9-7,pc-9-8,pc-9-9,SSA-ASKCONFIRM,SSA-ASKFORINFO,SSA-DETAILS,SSA-INFO,SSA-NAV,SSA-SORRY,SSA-WELCOME
,0,1,15,option xtra weekend,74,0,31,1,74,0,10.52,0,1,5,0,0,3,2,3,1,0,457,454,3,29,1531,3,,,3,,,,,,,u,26,3,,Option Xtra Weekend.,1531,3,0,3,3,1.6808061483,1.6808061483,-0.5132333328,1.6808061483,-0.5132333328,0.1323115165,1.6808061483,-0.5132333328,0.1323115165,-0.4021470345,1.6808061483,-0.5132333328,0.1323115165,-0.4021470345,1.1014365817,1.6808061483,-0.5132333328,0.1323115165,-0.4021470345,1.1014365817,-0.1848182657,1.6808061483,-0.5132333328,0.1323115165,-0.4021470345,1.1014365817,-0.1848182657,0.3786830092,1.6808061483,-0.5132333328,0.1323115165,-0.4021470345,1.1014365817,-0.1848182657,0.3786830092,-1.0704949925,1.6808061483,-0.5132333328,0.1323115165,-0.4021470345,1.1014365817,-0.1848182657,0.3786830092,-1.0704949925,-0.0437677045,0,0,0,0,0,0,0
,0,1,15,informationen,80,2,39,1,77,1,10.2307692308,1,1,5,0,0,3,2,3,1,1,464,460,4,38,1531,3,,,3,,,,,,,s u,35,3,und deutsche Festnetz mit der auch,Information?,1531,7,6,1,3,2.2359727965,2.2359727965,-0.6487333475,2.2359727965,-0.6487333475,-0.7373389046,2.2359727965,-0.6487333475,-0.7373389046,-0.0209818149,2.2359727965,-0.6487333475,-0.7373389046,-0.0209818149,-0.4385271146,2.2359727965,-0.6487333475,-0.7373389046,-0.0209818149,-0.4385271146,2.0710601208,2.2359727965,-0.6487333475,-0.7373389046,-0.0209818149,-0.4385271146,2.0710601208,1.111177047,2.2359727965,-0.6487333475,-0.7373389046,-0.0209818149,-0.4385271146,2.0710601208,1.111177047,-0.2451604503,2.2359727965,-0.6487333475,-0.7373389046,-0.0209818149,-0.4385271146,2.0710601208,1.111177047,-0.2451604503,-0.0056884856,0,0,0,0,0,0,0
,0,1,15,xtra weekend,66,0,61,1,73.3333333333,0.6666666667,9.9259259259,1,1,5,0,0,3,2,3,1,2,468,462,6,60,1531,2,,,4,,4,4,4,4,,s u,58,3,Xtra Dat-,Xtra Weekend.,1531,4,2,2,4,2.1812492241,2.1812492241,-0.2904561717,2.1812492241,-0.2904561717,-0.5068049772,2.1812492241,-0.2904561717,-0.5068049772,-0.1441895631,2.1812492241,-0.2904561717,-0.5068049772,-0.1441895631,-0.5140417012,2.1812492241,-0.2904561717,-0.5068049772,-0.1441895631,-0.5140417012,2.0942234188,2.1812492241,-0.2904561717,-0.5068049772,-0.1441895631,-0.5140417012,2.0942234188,0.3873115399,2.1812492241,-0.2904561717,-0.5068049772,-0.1441895631,-0.5140417012,2.0942234188,0.3873115399,-0.4533910775,2.1812492241,-0.2904561717,-0.5068049772,-0.1441895631,-0.5140417012,2.0942234188,0.3873115399,-0.4533910775,-0.0272756961,0,0,0,0,0,0,0
,0,1,15,,0,-1,,1,73.3333333333,0.6666666667,9.6428571429,0,1,5,0,0,3,2,3,1,2,472,462,10,80,1531,2,,,4,,,,,4,,u,78,3,,Äh eigen eigener Tarif.,1531,4,0,4,4,0.8520299443,0.8520299443,0.1339540201,0.8520299443,0.1339540201,0.5338478131,0.8520299443,0.1339540201,0.5338478131,-0.4857624046,0.8520299443,0.1339540201,0.5338478131,-0.4857624046,0.7109720138,0.8520299443,0.1339540201,0.5338478131,-0.4857624046,0.7109720138,-0.3018813825,0.8520299443,0.1339540201,0.5338478131,-0.4857624046,0.7109720138,-0.3018813825,-1.4431898199,0.8520299443,0.1339540201,0.5338478131,-0.4857624046,0.7109720138,-0.3018813825,-1.4431898199,0.0066776758,0.8520299443,0.1339540201,0.5338478131,-0.4857624046,0.7109720138,-0.3018813825,-1.4431898199,0.0066776758,0.0147438178,0,0,0,0,0,0,0
,0,2,15,,0,-1,,1,73.3333333333,0.6666666667,9.3793103448,0,1,5,0,0,3,2,3,1,2,474,462,12,86,1531,2,,,3,,3,3,3,4,,u,84,3,,Eigener Tarif.,1531,2,0,2,3,0.4827159783,0.4827159783,0.4207027212,0.4827159783,0.4207027212,0.5765343923,0.4827159783,0.4207027212,0.5765343923,-0.5587125348,0.4827159783,0.4207027212,0.5765343923,-0.5587125348,0.5974418412,0.4827159783,0.4207027212,0.5765343923,-0.5587125348,0.5974418412,-0.1876750796,0.4827159783,0.4207027212,0.5765343923,-0.5587125348,0.5974418412,-0.1876750796,-0.6644232904,0.4827159783,0.4207027212,0.5765343923,-0.5587125348,0.5974418412,-0.1876750796,-0.6644232904,0.3795861159,0.4827159783,0.4207027212,0.5765343923,-0.5587125348,0.5974418412,-0.1876750796,-0.6644232904,0.3795861159,-0.0259493524,0,0,0,0,0,0,0
,0,1,15,konto,77,1,102,1,74.25,0.75,9.1333333333,0,1,5,0,0,3,2,3,1,2,475,462,13,100,1531,2,,,2,,,,,2,,u,98,3,,Konto?,1531,1,0,1,2,1.4222155542,1.4222155542,-0.0260421782,1.4222155542,-0.0260421782,-0.0306004925,1.4222155542,-0.0260421782,-0.0306004925,-0.1083039473,1.4222155542,-0.0260421782,-0.0306004925,-0.1083039473,0.6833119996,1.4222155542,-0.0260421782,-0.0306004925,-0.1083039473,0.6833119996,-0.3708973698,1.4222155542,-0.0260421782,-0.0306004925,-0.1083039473,0.6833119996,-0.3708973698,1.2185413157,1.4222155542,-0.0260421782,-0.0306004925,-0.1083039473,0.6833119996,-0.3708973698,1.2185413157,-0.6864410112,1.4222155542,-0.0260421782,-0.0306004925,-0.1083039473,0.6833119996,-0.3708973698,1.2185413157,-0.6864410112,-0.0348138572,0,0,0,0,0,0,0
ASKFORINFO,4,1,15,,0,-1,,1,74.25,0.75,8.8709677419,1,1,6,0,0,3,2,3,1,3,481,467,14,154,1531,1,,,2,,2,,2,2,,s u,153,3,Bitte treffen Sie Ihre Wahl.,Op-,1531,6,5,1,2,1.0137280826,1.0137280826,0.7508195676,1.0137280826,0.7508195676,-0.1967434302,1.0137280826,0.7508195676,-0.1967434302,-0.1036312102,1.0137280826,0.7508195676,-0.1967434302,-0.1036312102,-1.1751290876,1.0137280826,0.7508195676,-0.1967434302,-0.1036312102,-1.1751290876,1.9790496113,1.0137280826,0.7508195676,-0.1967434302,-0.1036312102,-1.1751290876,1.9790496113,-0.5252918104,1.0137280826,0.7508195676,-0.1967434302,-0.1036312102,-1.1751290876,1.9790496113,-0.5252918104,0.7671011714,1.0137280826,0.7508195676,-0.1967434302,-0.1036312102,-1.1751290876,1.9790496113,-0.5252918104,0.7671011714,0.0576726925,0,1,0,1,0,0,0
,0,1,15,,0,-1,,1,74.25,0.75,8.65625,1,1,6,0,0,3,2,3,1,4,483,468,15,171,1531,2,,,1,,,,,1,,u s,169,3,Xtra,Tarifoptionen.,1531,2,1,1,1,1.0317879395,1.0317879395,0.8478019098,1.0317879395,0.8478019098,-0.2157999947,1.0317879395,0.8478019098,-0.2157999947,-0.0397265675,1.0317879395,0.8478019098,-0.2157999947,-0.0397265675,-1.2514951793,1.0317879395,0.8478019098,-0.2157999947,-0.0397265675,-1.2514951793,1.9174376045,1.0317879395,0.8478019098,-0.2157999947,-0.0397265675,-1.2514951793,1.9174376045,-0.5358971394,1.0317879395,0.8478019098,-0.2157999947,-0.0397265675,-1.2514951793,1.9174376045,-0.5358971394,0.7493262481,1.0317879395,0.8478019098,-0.2157999947,-0.0397265675,-1.2514951793,1.9174376045,-0.5358971394,0.7493262481,-0.0826514641,0,0,0,0,0,0,0
,0,1,15,,0,-1,,1,74.25,0.75,8.4545454545,1,1,6,0,0,3,2,3,1,5,487,470,17,188,1531,2,,,4,,4,4,4,1,,u s,186,3,Sie gelang-,Äh Ändern.,1531,4,2,2,4,1.1880034882,1.1880034882,0.7910013374,1.1880034882,0.7910013374,-0.2807843534,1.1880034882,0.7910013374,-0.2807843534,0.0861002185,1.1880034882,0.7910013374,-0.2807843534,0.0861002185,-1.2905686539,1.1880034882,0.7910013374,-0.2807843534,0.0861002185,-1.2905686539,1.799540988,1.1880034882,0.7910013374,-0.2807843534,0.0861002185,-1.2905686539,1.799540988,-0.9350665262,1.1880034882,0.7910013374,-0.2807843534,0.0861002185,-1.2905686539,1.799540988,-0.9350665262,0.5284834135,1.1880034882,0.7910013374,-0.2807843534,0.0861002185,-1.2905686539,1.799540988,-0.9350665262,0.5284834135,-0.0405165693,0,0,0,0,0,0,0
,0,1,15,,0,-1,,1,74.25,0.75,8.2352941176,1,1,6,0,0,3,2,3,1,6,490,472,18,213,1531,1,,,4,,,,,4,,s u,212,3,Xtra Non-,X-,1531,3,2,1,4,1.0273865025,1.0273865025,1.0651093446,1.0273865025,1.0651093446,-0.2829975603,1.0273865025,1.0651093446,-0.2829975603,0.1308848779,1.0273865025,1.0651093446,-0.2829975603,0.1308848779,-1.4491516233,1.0273865025,1.0651093446,-0.2829975603,0.1308848779,-1.4491516233,1.7810623753,1.0273865025,1.0651093446,-0.2829975603,0.1308848779,-1.4491516233,1.7810623753,-0.5529094407,1.0273865025,1.0651093446,-0.2829975603,0.1308848779,-1.4491516233,1.7810623753,-0.5529094407,0.6976931338,1.0273865025,1.0651093446,-0.2829975603,0.1308848779,-1.4491516233,1.7810623753,-0.5529094407,0.6976931338,-0.0108231828,0,0,0,0,0,0,0
,0,1,15,,0,-1,,1,74.25,0.75,8.0285714286,0,1,6,0,0,3,2,3,1,6,492,472,20,214,1531,1,,,4,,,,,4,,u,213,3,,Xtra Weekend.,1531,2,0,2,4,0.4429191387,0.4429191387,1.0627403932,0.4429191387,1.0627403932,0.3595258138,0.4429191387,1.0627403932,0.3595258138,-0.029784301,0.4429191387,1.0627403932,0.3595258138,-0.029784301,-0.0045697491,0.4429191387,1.0627403932,0.3595258138,-0.029784301,-0.0045697491,-0.6020717085,0.4429191387,1.0627403932,0.3595258138,-0.029784301,-0.0045697491,-0.6020717085,-0.7224011975,0.4429191387,1.0627403932,0.3595258138,-0.029784301,-0.0045697491,-0.6020717085,-0.7224011975,0.2086203439,0.4429191387,1.0627403932,0.3595258138,-0.029784301,-0.0045697491,-0.6020717085,-0.7224011975,0.2086203439,0.021301709,0,0,0,0,0,0,0
,0,2,15,xtra weekend,72,0,230,1,73.8,0.6,7.8333333333,1,1,6,0,0,3,2,3,1,7,495,473,22,229,1531,1,,,3,,3,,3,3,,u s,228,3,Xtra,Xtra Weekend.,1531,3,1,2,3,2.2096889825,2.2096889825,0.5281699683,2.2096889825,0.5281699683,-0.8254088649,2.2096889825,0.5281699683,-0.8254088649,0.5726607396,2.2096889825,0.5281699683,-0.8254088649,0.5726607396,-1.2916442226,2.2096889825,0.5281699683,-0.8254088649,0.5726607396,-1.2916442226,1.5430521159,2.2096889825,0.5281699683,-0.8254088649,0.5726607396,-1.2916442226,1.5430521159,0.4215504328,2.2096889825,0.5281699683,-0.8254088649,0.5726607396,-1.2916442226,1.5430521159,0.4215504328,-0.7982637003,2.2096889825,0.5281699683,-0.8254088649,0.5726607396,-1.2916442226,1.5430521159,0.4215504328,-0.7982637003,-0.0025479084,0,0,0,0,0,0,0
,0,3,15,ja,70,0,261,1,73.1666666667,0.5,7.6486486486,0,1,6,0,0,3,2,3,1,7,496,473,23,258,1531,1,,,2,,,,,2,,u,257,3,,Ja.,1531,1,0,1,2,1.2007512643,1.2007512643,0.9191303228,1.2007512643,0.9191303228,-0.1761866265,1.2007512643,0.9191303228,-0.1761866265,0.4302886495,1.2007512643,0.9191303228,-0.1761866265,0.4302886495,-0.0713413091,1.2007512643,0.9191303228,-0.1761866265,0.4302886495,-0.0713413091,-0.7921986054,1.2007512643,0.9191303228,-0.1761866265,0.4302886495,-0.0713413091,-0.7921986054,0.9828692168,1.2007512643,0.9191303228,-0.1761866265,0.4302886495,-0.0713413091,-0.7921986054,0.9828692168,-0.9117726582,1.2007512643,0.9191303228,-0.1761866265,0.4302886495,-0.0713413091,-0.7921986054,0.9828692168,-0.9117726582,0.0103295104,0,0,0,0,0,0,0
ASKFORINFO WELCOME NAV,1,0,15,,0,-1,,1,,,23,0,0,1,0,0,0,1,0,1,0,53,53,0,23,1541,23,,,3,,,,,,,s,0,4,#NS Herzlich Willkommen beim Kundenservice der Telekom. Schön dass Sie unser Kunde sind. Dieser Anruf ist kostenfrei. Sie können bei mir wie bei einem Kundenberater Ihre Tarifeinstellungen ändern und sich informieren. Sie steuern mich indem Sie mit mir sprechen. Wenn Sie wollen unterbrechen Sie mich einfach. Bitte nennen Sie mir jetzt Ihr Anliegen.,,1541,53,53,0,3,-1.4970860271,-1.4970860271,-0.6668275926,-1.4970860271,-0.6668275926,0.0114417529,-1.4970860271,-0.6668275926,0.0114417529,-0.4281873684,-1.4970860271,-0.6668275926,0.0114417529,-0.4281873684,0.6870613602,-1.4970860271,-0.6668275926,0.0114417529,-0.4281873684,0.6870613602,0.4206506923,-1.4970860271,-0.6668275926,0.0114417529,-0.4281873684,0.6870613602,0.4206506923,0.066422597,-1.4970860271,-0.6668275926,0.0114417529,-0.4281873684,0.6870613602,0.4206506923,0.066422597,0.2591282721,-1.4970860271,-0.6668275926,0.0114417529,-0.4281873684,0.6870613602,0.4206506923,0.066422597,0.2591282721,0.0548532586,0,1,0,1,1,0,1
SORRY ASKFORINFO,12,0,15,,0,-1,,1,,,11.3333333333,0,0,2,0,0,0,1,1,1,0,76,76,0,39,1541,10,,,3,,,,,,,s,29,4,Entschuldigung ich konnte Sie leider nicht verstehen. Am besten nennen Sie mir ein Stichwort oder einen kurzen Satz. Bitte wiederholen Sie Ihr Anliegen.,,1541,23,23,0,3,-0.5300603561,-0.5300603561,0.02729212,-0.5300603561,0.02729212,0.412182888,-0.5300603561,0.02729212,0.412182888,-0.658677596,-0.5300603561,0.02729212,0.412182888,-0.658677596,0.6813788837,-0.5300603561,0.02729212,0.412182888,-0.658677596,0.6813788837,0.2070907133,-0.5300603561,0.02729212,0.412182888,-0.658677596,0.6813788837,0.2070907133,0.1080652639,-0.5300603561,0.02729212,0.412182888,-0.658677596,0.6813788837,0.2070907133,0.1080652639,0.5880419871,-0.5300603561,0.02729212,0.412182888,-0.658677596,0.6813788837,0.2070907133,0.1080652639,0.5880419871,0.0430411417,0,1,0,1,0,1,0
ASKFORINFO,4,0,15,,0,-1,,1,,,9,0,0,3,0,0,0,1,1,1,0,92,92,0,54,1541,9,,,3,,,,,,,s,45,4,Xtra Data ist eingerichtet. Sie haben folgende Möglichkeiten. Sie können die Einstellung ändern oder Informationen anhören.,,1541,16,16,0,3,-0.3870274821,-0.3870274821,0.1935511602,-0.3870274821,0.1935511602,0.4513862626,-0.3870274821,0.1935511602,0.4513862626,-0.6411826374,-0.3870274821,0.1935511602,0.4513862626,-0.6411826374,0.6228293889,-0.3870274821,0.1935511602,0.4513862626,-0.6411826374,0.6228293889,0.13194644,-0.3870274821,0.1935511602,0.4513862626,-0.6411826374,0.6228293889,0.13194644,0.1056628839,-0.3870274821,0.1935511602,0.4513862626,-0.6411826374,0.6228293889,0.13194644,0.1056628839,0.6186410985,-0.3870274821,0.1935511602,0.4513862626,-0.6411826374,0.6228293889,0.13194644,0.1056628839,0.6186410985,-0.0629363476,0,1,0,1,0,0,0
,0,1,15,,0,-1,,1,,,12,0,0,3,0,0,0,1,1,1,0,99,92,7,28,1541,5,,,3,,,,,,,u,23,4,,Äh Funktion Anruferinnerung per S_ M_ S_.,1541,7,0,7,3,1.320087148,1.320087148,-0.5773527445,1.320087148,-0.5773527445,0.4917348956,1.320087148,-0.5773527445,0.4917348956,-0.5317594827,1.320087148,-0.5773527445,0.4917348956,-0.5317594827,1.0751608928,1.320087148,-0.5773527445,0.4917348956,-0.5317594827,1.0751608928,-0.3229824662,1.320087148,-0.5773527445,0.4917348956,-0.5317594827,1.0751608928,-0.3229824662,-2.6010320385,1.320087148,-0.5773527445,0.4917348956,-0.5317594827,1.0751608928,-0.3229824662,-2.6010320385,-0.5344941628,1.320087148,-0.5773527445,0.4917348956,-0.5317594827,1.0751608928,-0.3229824662,-2.6010320385,-0.5344941628,-0.0749357982,0,0,0,0,0,0,0
,0,1,15,tarif data optionen,70,9,45,1,70,9,11.1111111111,0,0,3,0,0,0,1,1,1,0,104,92,12,43,1541,4,,,3,,,,,,,u,39,4,,Äh hm Tarif äh Optionen.,1541,5,0,5,3,2.6186464352,2.6186464352,-1.8068389378,2.6186464352,-1.8068389378,-0.727140104,2.6186464352,-1.8068389378,-0.727140104,0.5919900867,2.6186464352,-1.8068389378,-0.727140104,0.5919900867,1.0319319645,2.6186464352,-1.8068389378,-0.727140104,0.5919900867,1.0319319645,-1.1326690884,2.6186464352,-1.8068389378,-0.727140104,0.5919900867,1.0319319645,-1.1326690884,-0.189962467,2.6186464352,-1.8068389378,-0.727140104,0.5919900867,1.0319319645,-1.1326690884,-0.189962467,-0.0513790685,2.6186464352,-1.8068389378,-0.727140104,0.5919900867,1.0319319645,-1.1326690884,-0.189962467,-0.0513790685,-0.0520631652,0,0,0,0,0,0,0
,0,1,15,einstellung andern,73,0,58,1,71.5,4.5,10.1,1,0,3,0,0,0,1,1,1,1,108,94,14,55,1541,1,,,3,,,,,,,u s,54,4,Was möchten,Einstellung ändern.,1541,4,2,2,3,2.310893883,2.310893883,-0.3261449314,2.310893883,-0.3261449314,-0.5274249068,2.310893883,-0.3261449314,-0.5274249068,-0.1628085582,2.310893883,-0.3261449314,-0.5274249068,-0.1628085582,-0.4723250504,2.310893883,-0.3261449314,-0.5274249068,-0.1628085582,-0.4723250504,2.0989016624,2.310893883,-0.3261449314,-0.5274249068,-0.1628085582,-0.4723250504,2.0989016624,0.522896897,2.310893883,-0.3261449314,-0.5274249068,-0.1628085582,-0.4723250504,2.0989016624,0.522896897,-0.5714736483,2.310893883,-0.3261449314,-0.5274249068,-0.1628085582,-0.4723250504,2.0989016624,0.522896897,-0.5714736483,0.0244953131,0,0,0,0,0,0,0
ASKFORINFO WELCOME NAV,1,0,15,,0,-1,,2,,,23,0,0,1,0,0,0,1,0,1,0,53,53,0,23,1542,23,1,0,2,2,2,2,2,2,2,s,0,4,#NS  Herzlich Willkommen beim Kundenservice der Telekom. Schön dass Sie unser Kunde sind. Dieser Anruf ist kostenfrei. Sie können bei mir wie bei einem Kundenberater Ihre Tarifeinstellungen ändern und sich informieren. Sie steuern mich indem Sie mit mir sprechen. Wenn Sie wollen unterbrechen Sie mich einfach. Bitte nennen Sie mir jetzt Ihr Anliegen.,,1542,53,53,0,2,-1.4972271328,-1.4972271328,-2.5248831559,-1.4972271328,-2.5248831559,2.5559496244,-1.4972271328,-2.5248831559,2.5559496244,-1.1300602042,-1.4972271328,-2.5248831559,2.5559496244,-1.1300602042,-2.1261692609,-1.4972271328,-2.5248831559,2.5559496244,-1.1300602042,-2.1261692609,-0.5013039337,-1.4972271328,-2.5248831559,2.5559496244,-1.1300602042,-2.1261692609,-0.5013039337,0.4456323061,-1.4972271328,-2.5248831559,2.5559496244,-1.1300602042,-2.1261692609,-0.5013039337,0.4456323061,-0.1064274558,-1.4972271328,-2.5248831559,2.5559496244,-1.1300602042,-2.1261692609,-0.5013039337,0.4456323061,-0.1064274558,0.0589248557,0,1,0,1,1,0,1
ASKFORINFO,4,0,15,,0,-1,,2,,,13.6666666667,0,0,2,0,0,0,1,0,1,0,82,82,0,45,1542,15,1,0,1,1,1,,1,1,1,s,30,4,Gerne. Bitte sagen Sie mir noch was Sie ändern oder einrichten möchten. Änderungen sind möglich bei Tarif Tarif Option Xtra Nonstop Tarifoption Xtra Nonstop Plus Xtra Weekend Xtra Data,,1542,29,29,0,1,-0.8186411168,-0.8186411168,-1.9842835493,-0.8186411168,-1.9842835493,2.8199269064,-0.8186411168,-1.9842835493,2.8199269064,-1.24763188,-0.8186411168,-1.9842835493,2.8199269064,-1.24763188,-2.1789184532,-0.8186411168,-1.9842835493,2.8199269064,-1.24763188,-2.1789184532,-0.6889304148,-0.8186411168,-1.9842835493,2.8199269064,-1.24763188,-2.1789184532,-0.6889304148,0.4666042972,-0.8186411168,-1.9842835493,2.8199269064,-1.24763188,-2.1789184532,-0.6889304148,0.4666042972,0.1081778733,-0.8186411168,-1.9842835493,2.8199269064,-1.24763188,-2.1789184532,-0.6889304148,0.4666042972,0.1081778733,-0.0722520189,0,1,0,1,0,0,0
INFO ASKCONFIRM,7,0,15,,0,-1,,2,,,14.6,0,1,2,0,0,1,1,0,1,0,151,151,0,80,1542,30,1,0,5,2,5,5,5,2,2,s,50,4,Der Komfortdienst Anruferinnerung per S_ M_ S_ ist derzeit ausgeschaltet. Bevor ich Sie gleich um Bestätigung bitte noch ein Hinweis. Die Anruferinnerung per S_ M_ S_ erhält ein Anrufer der vergeblich versucht hat Sie zu erreichen. Er bekommt die Anruferinnerung automatisch sobald Sie wieder mit Ihrem Handy erreichbar sind. Nun bitte ich Sie um eine Bestätigung. Sie möchten also die Anruferinnerung per S_ M_ S_ aktivieren. Ist das richtig?,,1542,69,69,0,5,-2.0549265226,-2.0549265226,-2.5806131864,-2.0549265226,-2.5806131864,2.2215151361,-2.0549265226,-2.5806131864,2.2215151361,-0.7295891137,-2.0549265226,-2.5806131864,2.2215151361,-0.7295891137,-2.4325109213,-2.0549265226,-2.5806131864,2.2215151361,-0.7295891137,-2.4325109213,-0.5965230594,-2.0549265226,-2.5806131864,2.2215151361,-0.7295891137,-2.4325109213,-0.5965230594,0.3918257068,-2.0549265226,-2.5806131864,2.2215151361,-0.7295891137,-2.4325109213,-0.5965230594,0.3918257068,-0.3778619162,-2.0549265226,-2.5806131864,2.2215151361,-0.7295891137,-2.4325109213,-0.5965230594,0.3918257068,-0.3778619162,0.0601258516,1,0,0,1,0,0,0
ASKFORINFO NAV,10,0,15,,0,-1,,2,,,14.4285714286,0,1,3,0,0,1,2,0,1,0,216,216,0,109,1542,27,2,1,4,4,,,,4,4,s,82,4,Vielen Dank. Die gewünschte Änderung wird in Kürze für Sie durchgeführt. Hier noch ein Tipp für zukünftige Änderungen. Wenn Sie möchten können Sie mir gleich zu Beginn Ihren kompletten Änderungswunsch nennen. Also zum Beispiel ich möchte Rückruf bei Besetzt aktivieren. So sparen Sie Zeit und gelangen sofort zur Bestätigung Ihrer Angaben. #NS Sie befinden sich nun wieder am Start. Was kann ich noch für S-,,1542,65,65,0,4,-1.8949368689,-1.8949368689,-2.327291549,-1.8949368689,-2.327291549,2.2469340781,-1.8949368689,-2.327291549,2.2469340781,-0.6616154475,-1.8949368689,-2.327291549,2.2469340781,-0.6616154475,-2.5575190949,-1.8949368689,-2.327291549,2.2469340781,-0.6616154475,-2.5575190949,-0.7175382579,-1.8949368689,-2.327291549,2.2469340781,-0.6616154475,-2.5575190949,-0.7175382579,0.3887036918,-1.8949368689,-2.327291549,2.2469340781,-0.6616154475,-2.5575190949,-0.7175382579,0.3887036918,-0.3543995865,-1.8949368689,-2.327291549,2.2469340781,-0.6616154475,-2.5575190949,-0.7175382579,0.3887036918,-0.3543995865,0.1219611771,0,1,0,1,1,0,0
,0,2,15,nun einstellungen andern,68,5,30,2,68,5,14.8888888889,0,1,3,0,0,1,2,0,1,0,219,216,3,27,1542,4,1,0,2,,2,,2,2,2,u,23,4,,Äh Einstellung ändern.,1542,3,0,3,2,1.9396751464,1.9396751464,-2.9852354756,1.9396751464,-2.9852354756,2.2579528001,1.9396751464,-2.9852354756,2.2579528001,-0.6587182898,1.9396751464,-2.9852354756,2.2579528001,-0.6587182898,-1.764180957,1.9396751464,-2.9852354756,2.2579528001,-0.6587182898,-1.764180957,-1.5253741267,1.9396751464,-2.9852354756,2.2579528001,-0.6587182898,-1.764180957,-1.5253741267,0.8089848986,1.9396751464,-2.9852354756,2.2579528001,-0.6587182898,-1.764180957,-1.5253741267,0.8089848986,-0.5748386619,1.9396751464,-2.9852354756,2.2579528001,-0.6587182898,-1.764180957,-1.5253741267,0.8089848986,-0.5748386619,-0.089609535,0,0,0,0,0,0,0
,0,1,15,anruf erinnerung per sms,65,3,49,2,66.5,4,13.7,1,1,3,0,0,1,2,0,1,1,226,218,8,48,1542,3,,,1,,,,,1,,s u,45,4,Xtra Web'n-,Anruferinnerung per S_ M_ S_.,1542,7,2,5,1,2.909840176,2.909840176,-2.9789687198,2.909840176,-2.9789687198,1.7015952879,2.909840176,-2.9789687198,1.7015952879,-0.4673922175,2.909840176,-2.9789687198,1.7015952879,-0.4673922175,-3.1748103005,2.909840176,-2.9789687198,1.7015952879,-0.4673922175,-3.1748103005,0.7553263058,2.909840176,-2.9789687198,1.7015952879,-0.4673922175,-3.1748103005,0.7553263058,-0.3232018394,2.909840176,-2.9789687198,1.7015952879,-0.4673922175,-3.1748103005,0.7553263058,-0.3232018394,-0.9168387903,2.909840176,-2.9789687198,1.7015952879,-0.4673922175,-3.1748103005,0.7553263058,-0.3232018394,-0.9168387903,-0.0119332994,0,0,0,0,0,0,0
,0,3,15,ja,60,0,82,2,64.3333333333,2.6666666667,12.5454545455,0,1,3,0,0,1,2,0,1,1,227,218,9,81,1542,1,,,5,,5,5,5,2,,u,80,4,,Ja.,1542,1,0,1,5,1.1797108397,1.1797108397,-1.740834634,1.1797108397,-1.740834634,2.7410896017,1.1797108397,-1.740834634,2.7410896017,-1.0606402387,1.1797108397,-1.740834634,2.7410896017,-1.0606402387,-2.0797332976,1.1797108397,-1.740834634,2.7410896017,-1.0606402387,-2.0797332976,-1.1471005346,1.1797108397,-1.740834634,2.7410896017,-1.0606402387,-2.0797332976,-1.1471005346,1.2604045058,1.1797108397,-1.740834634,2.7410896017,-1.0606402387,-2.0797332976,-1.1471005346,1.2604045058,-0.8211088877,1.1797108397,-1.740834634,2.7410896017,-1.0606402387,-2.0797332976,-1.1471005346,1.2604045058,-0.8211088877,0.0176137872,0,0,0,0,0,0,0
